"ID"	"Description"	"setSize"	"enrichmentScore"	"NES"	"pvalue"	"p.adjust"	"qvalue"	"rank"	"leading_edge"	"core_enrichment"
"GO:0062023"	"GO:0062023"	"collagen-containing extracellular matrix"	62	-0.41510644258349	-2.03292436334357	0.000155086848635236	0.000155086848635236	0.0989290844978451	857	"tags=55%, list=27%, signal=41%"	"COL26A1/SERPINB9/MMP2/ANXA8/COL16A1/MFAP5/PXDN/ITGB4/ITIH5/NCAM1/MFAP2/PDGFB/ENTPD2/TGFB1/ACAN/ADAMTS4/P3H2/COL27A1/CCDC80/SERPINB6/ADAM19/COLQ/CLU/COL9A2/COL17A1/VWF/SERPING1/ECM1/TGM2/NAV2/GDF15/SERPINE1/ANGPT4/COL2A1"
"GO:0005886"	"GO:0005886"	"plasma membrane"	800	-0.207825658185696	-1.46975482534508	0.000556792873051225	0.000556792873051225	0.177587621615285	745	"tags=29%, list=23%, signal=30%"	"INSR/PLEKHM3/TBC1D2/CRIM1/OSBPL3/NOTCH3/DAB2IP/PXN/KCNK1/KMT2E/JMJD6/LIMD1/FASN/CDK14/FGFR1/KCNAB2/INPP5B/ARAP1/ITGB4/SLC1A5/FZD5/MBP/BCL3/RILPL1/S1PR2/TLN2/SLC19A1/NCAM1/ATP7B/SEMA5A/LITAF/C3/PRSS8/JAM3/PLA2G6/TRIP6/PLEKHG6/AAK1/ITGAM/MAGED1/CKAP4/AXIN2/OBSCN/IGKC/SLC16A3/SLC2A14/EGFR/CSF2RB/S100A16/MICAL3/SLC3A2/PDGFB/SLC20A2/RALBP1/NEDD9/HCAR3/THBD/DGKD/TMC7/FLNB/ENTPD2/PARD3/ERVH48-1/CMYA5/TGFB1/CDCP1/BASP1/ITPRIP/IGSF9B/GDPD2/TNFRSF19/IGSF8/IGF1R/ABCA4/ARHGAP10/ALDH3B1/ARL4D/NEDD4L/DLC1/MMP24/FLNA/TRIP10/DNAJC6/NRN1L/ERRFI1/DENND1A/IGKJ1/TMEM184A/LRRFIP1/MYADM/SLC6A8/ACKR2/WLS/ETS2/SWAP70/ITGA5/MYOF/GRB10/APBB1IP/SPRY1/TRIB3/MDGA1/SYNJ2/RELT/PIK3R5/SYN2/LYN/AMOTL1/SORL1/SLC6A19/KCNJ5/GPR87/FRMPD2/SEMA6B/LDLRAD3/CHRM4/P2RY2/MUC4/SELPLG/GJA5/TGM1/STBD1/GRM4/MACF1/MFSD12/GAREM1/PICALM/CLDN19/AQP1/TACR3/ACTN1/NECTIN4/LRRC32/SERPINB6/RGL1/SH3BP4/SLC7A5/GOLGA4/FLNC/SLC7A1/PRKCE/ADAM19/GAB2/CD68/GAS7/CACNG4/COLQ/HEG1/TNFSF10/EPS8L1/SORBS1/CDH5/STAB2/HAVCR2/SLC8A2/SLC2A10/CACNA1S/PLA2G2F/SLC11A1/FOSL1/ACKR3/NRN1/SMAD3/COL17A1/SLC2A1/NDRG1/FMN1/PLCD4/EFNA3/PLEKHA2/HK2/SLC34A2/ARHGEF5/GGT3P/NPR1/OSBPL6/EBI3/ADGRE2/TGM2/RASAL1/ALPL/CLEC1A/ADORA2A/HAVCR1/SLC15A2/CALHM2/SPNS2/DPEP1/DHRS3/CPNE7/ATP9A/TMC3/UBE2QL1/GBP4/CXCR6/GRAMD1B/PLB1/GPRC5C/GDF5/OLR1/SLC22A11/INPP5D/SERPINE1/PTH1R/SLC1A6/TMPRSS4/CRB2/SLA/KCNS1/JPH2/ADCY5/GPRC5A/IL2RB/ZACN/STC1/GRIK4/SPRY4/CD22/LY6D/NEURL1/KRT17/CASP14/SYDE1/SCARB1/IL6/NPC1L1/CLEC7A/SLC5A10/HAS3/PTGIS/CYP4F2/EPHA2/SNX20/SCN5A/LY6K"
"GO:0005833"	"GO:0005833"	"hemoglobin complex"	3	-0.934822975058401	-1.76497323941745	0.00115318085719777	0.00115318085719777	0.245202666477842	31	"tags=67%, list=1%, signal=66%"	"HBZ/HBM"
"GO:0005929"	"GO:0005929"	"cilium"	103	0.276186589075693	1.70260128591011	0.0018598884066956	0.0018598884066956	0.296603256436193	843	"tags=43%, list=27%, signal=32%"	"FSIP2/MAGI2/PHLPP2/AKAP3/TBC1D32/PDE6D/PSEN2/DYNC2H1/KIF7/PKD2/SSX2IP/ARL6/CNGB1/RILPL2/SLC9B2/TMEM107/ARL13B/DYNC2LI1/IFT80/PKHD1/PRKACB/ARL2BP/RSPH3/IFT46/DZIP1/BBS10/SMO/CEP164/TBC1D31/BBS7/ANKMY2/IFT43/TOPORS/TMEM80/WDR19/IFT57/PHYH/CETN2/SCNN1A/AHI1/VPS13A/EFHC1/TMEM67/NEDD1"
"GO:0045111"	"GO:0045111"	"intermediate filament cytoskeleton"	23	-0.507334951891379	-1.9249322046135	0.00324342779105497	0.00324342779105497	0.305844703291409	354	"tags=39%, list=11%, signal=35%"	"MACF1/PRKCE/ADORA2A/KRT9/SLC1A6/KRT24/ADCY5/KRT17/CASP14"
"GO:0030312"	"GO:0030312"	"external encapsulating structure"	81	-0.337429926297013	-1.74969182591665	0.00335621662852784	0.00335621662852784	0.305844703291409	882	"tags=51%, list=28%, signal=38%"	"MMP19/COL26A1/SERPINB9/MMP2/ANXA8/COL16A1/MFAP5/PXDN/ITGB4/ITIH5/NCAM1/MFAP2/PDGFB/ENTPD2/TGFB1/MMP24/ACAN/ADAMTS4/P3H2/COL27A1/MUC4/CCDC80/LRRC32/SERPINB6/VEGFA/ADAM19/COLQ/CLU/COL9A2/COL17A1/VWF/SERPING1/ECM1/TGM2/ALPL/NAV2/CRISPLD2/GDF15/SERPINE1/ANGPT4/COL2A1"
"GO:0031012"	"GO:0031012"	"extracellular matrix"	81	-0.337429926297013	-1.74969182591665	0.00335621662852784	0.00335621662852784	0.305844703291409	882	"tags=51%, list=28%, signal=38%"	"MMP19/COL26A1/SERPINB9/MMP2/ANXA8/COL16A1/MFAP5/PXDN/ITGB4/ITIH5/NCAM1/MFAP2/PDGFB/ENTPD2/TGFB1/MMP24/ACAN/ADAMTS4/P3H2/COL27A1/MUC4/CCDC80/LRRC32/SERPINB6/VEGFA/ADAM19/COLQ/CLU/COL9A2/COL17A1/VWF/SERPING1/ECM1/TGM2/ALPL/NAV2/CRISPLD2/GDF15/SERPINE1/ANGPT4/COL2A1"
"GO:0005576"	"GO:0005576"	"extracellular region"	581	-0.205828340605447	-1.424853582832	0.00510204081632653	0.00510204081632653	0.396664161555432	964	"tags=37%, list=30%, signal=31%"	"HSPA5/ZNF653/CEP250/ARHGEF18/SLC44A2/PGF/RPL30/ENO3/STK10/QSOX1/CTH/IL6ST/CAPNS1/GCNT1/BSG/SNX18/RAB17/ST3GAL6/GALNT2/AGO2/MMP19/GLB1L2/PROCR/CD55/ALDH2/RREB1/COL26A1/SERPINB9/MMP2/SERINC2/PSCA/SLC2A3/CTNND1/PPFIBP2/MIF/LIF/TOM1L2/TMBIM1/COPA/COL16A1/AMPD3/ECE1/SERINC5/PHGDH/ATP1A1/ACTR1B/PVR/SEC13/MFAP5/FLT4/FSTL3/DDB1/PDGFRL/INSR/CRIM1/NOTCH3/PXDN/PGC/UNC13D/FASN/FGFR1/DNAJB9/STC2/ITGB4/SPEN/SLC1A5/CHSY1/ITIH5/PCSK5/TPM4/MGAT4A/TNFAIP2/NCAM1/SEMA5A/C3/PRSS8/JAM3/MAN1C1/HILPDA/PLA2G6/MFAP2/ITGAM/CKAP4/XYLT1/VPS37C/ALDOC/MPI/IGKC/EGFR/S100A16/SLC3A2/PDGFB/SLC20A2/GTPBP2/THBD/FLNB/ENTPD2/ERVH48-1/TGFB1/CDCP1/BASP1/FJX1/IGSF8/ALDH3B1/NEDD4L/MMP24/FLNA/TRIP10/ACAN/TSKU/NRN1L/PLAC8/ADAMTS4/TLE2/IGKJ1/CTF1/WLS/COL27A1/MYOF/MTMR11/EPO/CLIC3/RUSC2/MDGA1/STK24/LYN/SORL1/SLC6A19/SEMA6B/METRNL/MUC4/SAA1/TNFAIP3/HAPLN3/TGM1/AKR1B1/CCDC80/AQP1/ACTN1/NECTIN4/LRRC32/SERPINB6/COTL1/VEGFA/SH3BP4/SLC7A5/GOLGA4/A2ML1/ADM2/PLA2G10/COLQ/NTN1/HEG1/TNFSF10/EPS8L1/PLA2G2F/GUCA2A/CLU/COL9A2/NRN1/COL17A1/SLC2A1/NDRG1/VWF/SERPING1/ECM1/NDRG2/GGT3P/DPP7/EBI3/ST3GAL1/TGM2/ISM2/ALPL/WNT10B/KRT9/SLC15A2/DPEP1/CPNE7/ADM/CRISPLD2/PRSS22/GPRC5C/GDF5/OLR1/SLC22A11/GDF15/SERPINE1/TMPRSS4/CRB2/KRT24/TMEM52B/ANGPT4/ACTA1/GH2/GPRC5A/AKR1B10/LEP/NPPB/STC1/CD22/LY6D/SCARB1/IL6/SLC5A10/COL2A1/HAS3/APLN/SFTPD/PTGIS/HBZ/EDN2/LY6K"
"GO:0009986"	"GO:0009986"	"cell surface"	120	-0.293224564052581	-1.64987220064259	0.00594202898550725	0.00594202898550725	0.396664161555432	884	"tags=42%, list=28%, signal=32%"	"CD276/MYO18A/PROCR/CD55/MIF/ITGA6/ECE1/PVR/CSF1R/INSR/NOTCH3/PXDN/ITGB4/FZD5/MBP/NCAM1/C3/HILPDA/ITGAM/IGKC/EGFR/CSF2RB/SLC3A2/PDGFB/THBD/TGFB1/ITGA5/EPO/SORL1/PICALM/LRRC32/VEGFA/SLC7A5/CACNG4/HEG1/CDH5/STAB2/HAVCR2/CLU/ACKR3/PTGFRN/EBI3/HAVCR1/SLC22A11/IL2RB/CD22/LY6D/SCARB1/CLEC7A/EPHA2/SCN5A"
"GO:0097542"	"GO:0097542"	"ciliary tip"	12	0.586429266079775	1.93756860703265	0.00621833256563795	0.00621833256563795	0.396664161555432	671	"tags=75%, list=21%, signal=59%"	"DYNC2H1/KIF7/DYNC2LI1/IFT80/IFT46/SMO/IFT43/WDR19/IFT57"
