"ID"	"Description"	"setSize"	"enrichmentScore"	"NES"	"pvalue"	"p.adjust"	"qvalue"	"rank"	"leading_edge"	"core_enrichment"
"GO:0051240"	"GO:0051240"	"positive regulation of multicellular organismal process"	137	-0.357117314749305	-2.11713969772997	0.000123107226394189	0.000123107226394189	0.0486575987433574	335	"tags=40%, list=25%, signal=33%"	"PRKAR1B/TFAP2A/NTN1/SMAD3/TACR3/PRKCE/GLI3/TFRC/SORL1/WNT7A/GPRC5B/CDH5/MYC/GCH1/ISG15/SPRY1/GAB2/NPAS2/C3/ECM1/INPP5D/WNT10B/NFATC2/PDE4D/ADM/SERPINE1/CACNA1S/CLU/ITGAM/IRF8/ANGPT4/NPR1/GJA5/CSF1/AQP1/HAVCR1/ALPL/LEP/FGF1/PTGIS/HES1/ETV4/SYDE1/NPPB/KRT17/P2RY2/ADORA2A/NLRP9/NEURL1/SOX15/EDN2/TGM2/SAA1/IL6/MME"
"GO:0007155"	"GO:0007155"	"cell adhesion"	128	-0.342454724876472	-2.00977350578815	0.000123823675086677	0.000123823675086677	0.0486575987433574	386	"tags=44%, list=29%, signal=34%"	"WHAMM/KIFC3/LMO7/TRIP6/FBLIM1/NCAM1/NEDD9/CITED2/ACTN1/NTN1/COL6A3/SMAD3/PRKCE/GLI3/TFRC/PLEKHA2/CDH5/ADGRE2/SELPLG/APBB1IP/HAPLN3/CDC42EP1/MYADM/MMP24/COL16A1/PLA2G2F/STAB2/CEACAM1/MDGA1/CCDC80/LRRC32/WNT10B/SERPINE1/ITGAM/COL17A1/ACKR3/NUAK1/VWF/ADAM19/CSF1/ANTXR1/LEP/TRIM29/HES1/LY6D/CLDN19/CCL28/ADORA2A/MYBPC2/ECM2/SPRY4/TGM2/SAA1/EPHA2/OLR1/IL6"
"GO:0006954"	"GO:0006954"	"inflammatory response"	55	-0.445412222367173	-2.2075707113881	0.000135666802333469	0.000135666802333469	0.0486575987433574	319	"tags=47%, list=24%, signal=37%"	"SMAD3/TFRC/GPRC5B/NUPR1/CDH5/ADGRE2/TPST1/SOCS3/C3/ECM1/ADM/SERPINE1/CLU/ITGAM/DPEP1/CD68/CSF1/LEP/CXCR6/PTGIS/ADORA2A/NLRP9/SAA1/EPHA2/OLR1/IL6"
"GO:0003018"	"GO:0003018"	"vascular process in circulatory system"	31	-0.501438360287046	-2.14449931585842	0.000143740117866897	0.000143740117866897	0.0486575987433574	269	"tags=48%, list=20%, signal=39%"	"CDH5/SLC2A10/GCH1/CEACAM1/ADM/SLC8A2/NPR1/GJA5/LEP/NPPB/P2RY2/ADORA2A/EDN2/SLCO2B1/SLC15A2"
"GO:0045765"	"GO:0045765"	"regulation of angiogenesis"	30	-0.551894301624528	-2.33816617690211	0.000144508670520231	0.000144508670520231	0.0486575987433574	192	"tags=47%, list=15%, signal=41%"	"CEACAM1/C3/ECM1/ADM/SERPINE1/ANGPT4/NPR1/AQP1/LEP/FGF1/PTGIS/NPPB/EPHA2/IL6"
"GO:1901342"	"GO:1901342"	"regulation of vasculature development"	30	-0.551894301624528	-2.33816617690211	0.000144508670520231	0.000144508670520231	0.0486575987433574	192	"tags=47%, list=15%, signal=41%"	"CEACAM1/C3/ECM1/ADM/SERPINE1/ANGPT4/NPR1/AQP1/LEP/FGF1/PTGIS/NPPB/EPHA2/IL6"
"GO:0014902"	"GO:0014902"	"myotube differentiation"	14	-0.645736005617525	-2.1668721616178	0.000154918667699458	0.000154918667699458	0.0486575987433574	329	"tags=79%, list=25%, signal=60%"	"BHLHE41/KLF5/RYR1/RCAN1/GDF15/PTGFRN/BARX2/WNT10B/NFATC2/CACNA1S/ACTA1"
"GO:0035150"	"GO:0035150"	"regulation of tube size"	12	-0.721128294157858	-2.30886122612346	0.000157232704402516	0.000157232704402516	0.0486575987433574	158	"tags=75%, list=12%, signal=67%"	"GCH1/ADM/NPR1/GJA5/LEP/NPPB/P2RY2/ADORA2A/EDN2"
"GO:0035296"	"GO:0035296"	"regulation of tube diameter"	12	-0.721128294157858	-2.30886122612346	0.000157232704402516	0.000157232704402516	0.0486575987433574	158	"tags=75%, list=12%, signal=67%"	"GCH1/ADM/NPR1/GJA5/LEP/NPPB/P2RY2/ADORA2A/EDN2"
"GO:0097746"	"GO:0097746"	"blood vessel diameter maintenance"	12	-0.721128294157858	-2.30886122612346	0.000157232704402516	0.000157232704402516	0.0486575987433574	158	"tags=75%, list=12%, signal=67%"	"GCH1/ADM/NPR1/GJA5/LEP/NPPB/P2RY2/ADORA2A/EDN2"
"GO:0042509"	"GO:0042509"	"regulation of tyrosine phosphorylation of STAT protein"	10	-0.722215725558173	-2.16416582403197	0.000160978750804894	0.000160978750804894	0.0486575987433574	227	"tags=70%, list=17%, signal=58%"	"SOCS3/GH2/CSH1/CSH2/LEP/HES1/IL6"
"GO:0046427"	"GO:0046427"	"positive regulation of receptor signaling pathway via JAK-STAT"	6	-0.891254752851711	-2.21236955384387	0.00017061934823409	0.00017061934823409	0.0486575987433574	150	"tags=100%, list=11%, signal=89%"	"CSH1/CSH2/LEP/HES1/IL6"
"GO:1904894"	"GO:1904894"	"positive regulation of receptor signaling pathway via STAT"	6	-0.891254752851711	-2.21236955384387	0.00017061934823409	0.00017061934823409	0.0486575987433574	150	"tags=100%, list=11%, signal=89%"	"CSH1/CSH2/LEP/HES1/IL6"
