"ID"	"Description"	"setSize"	"enrichmentScore"	"NES"	"pvalue"	"p.adjust"	"qvalue"	"rank"	"leading_edge"	"core_enrichment"
"GO:1902893"	"GO:1902893"	"regulation of miRNA transcription"	46	-0.627777976703884	-2.08833170034107	0.000175008750437522	0.0414931055862653	0.0386441989808558	3742	"tags=65%, list=23%, signal=51%"	"PPARD/HIF1A/ATOH8/SMARCA4/RARA/NR1H2/TEAD1/TP53/PPARG/NCOR2/GATA6/FOXO3/GATA2/TERT/POU2F1/GATA3/EGFR/PDGFB/TGFB1/NFATC4/BMP4/EGR1/MYC/KLF4/KLF5/FOSL1/SMAD3/FOS/NR3C1/APLN"
"GO:0042572"	"GO:0042572"	"retinol metabolic process"	23	-0.718484296267843	-2.04174819619635	0.000183385292499542	0.0414931055862653	0.0386441989808558	874	"tags=35%, list=5%, signal=33%"	"AKR1B1/RDH13/AKR1B15/DHRS3/PLB1/CYP1A1/AKR1B10/CYP1A2"
"GO:0061614"	"GO:0061614"	"miRNA transcription"	47	-0.606911698580977	-2.02728266463848	0.000174825174825175	0.0414931055862653	0.0386441989808558	3742	"tags=64%, list=23%, signal=49%"	"PPARD/HIF1A/ATOH8/SMARCA4/RARA/NR1H2/TEAD1/TP53/PPARG/NCOR2/GATA6/FOXO3/GATA2/TERT/POU2F1/GATA3/EGFR/PDGFB/TGFB1/NFATC4/BMP4/EGR1/MYC/KLF4/KLF5/FOSL1/SMAD3/FOS/NR3C1/APLN"
"GO:0120254"	"GO:0120254"	"olefinic compound metabolic process"	85	-0.536092490606614	-1.98434926601635	0.000168067226890756	0.0414931055862653	0.0386441989808558	1180	"tags=24%, list=7%, signal=22%"	"ABCA4/EGR1/AKR1B1/PLA2G10/ALOX5/CYP11A1/PLA2G2F/RDH13/AKR1B15/DHRS3/ADM/PLB1/CYP1A1/HSD17B1/CYP4F3/AKR1B10/CYP1A2/ALOXE3/PTGIS/CYP4F2"
"GO:0060443"	"GO:0060443"	"mammary gland morphogenesis"	29	-0.66161237614351	-1.98263901165273	0.00018152114721365	0.0414931055862653	0.0386441989808558	2799	"tags=52%, list=17%, signal=43%"	"ELF3/SRC/FGFR2/CAV1/TBX3/MED1/KDM5B/CSF1R/CSF1/BMP4/SCRIB/GLI3/NTN1/NR3C1/EPHA2"
"GO:1902895"	"GO:1902895"	"positive regulation of miRNA transcription"	34	-0.636035246930044	-1.97896015521979	0.000178635226866738	0.0414931055862653	0.0386441989808558	3686	"tags=71%, list=22%, signal=55%"	"HIF1A/ATOH8/SMARCA4/NR1H2/TEAD1/TP53/PPARG/FOXO3/GATA2/TERT/POU2F1/GATA3/EGFR/PDGFB/TGFB1/EGR1/MYC/KLF4/KLF5/FOSL1/SMAD3/FOS/NR3C1/APLN"
"GO:0045765"	"GO:0045765"	"regulation of angiogenesis"	174	-0.478365462486725	-1.97189459599205	0.000159362549800797	0.0414931055862653	0.0386441989808558	3794	"tags=43%, list=23%, signal=33%"	"CXCR2/KRIT1/HIF1A/PLK2/PTK2B/CXCR4/FOXJ2/PML/AGO1/MYDGF/EMILIN2/HSPG2/MAPK7/PTPRM/ERBB2/PIK3CB/DDAH1/JAK1/COL4A2/TJP1/EPN2/EPN1/SP1/EGLN1/TMIGD2/SPHK1/PPARG/PKM/GATA6/GADD45A/PGF/GAB1/FUT1/RUNX1/AGO2/GATA2/CEACAM1/ITGAX/XBP1/DAB2IP/TERT/ADGRA2/SEMA5A/C3/ITGA5/MIR106B/ANGPTL4/MIR27B/TNFAIP3/AQP1/KLF4/SASH1/VEGFA/RNH1/ADM2/ALOX5/CDH5/FGF1/EFNA3/ECM1/HK2/NPR1/ADM/PPP1R16B/SERPINE1/SEMA6A/ANGPT4/LEP/NPPB/IL6/CREB3L1/C5AR1/PTGIS/EPHA2"
"GO:1901342"	"GO:1901342"	"regulation of vasculature development"	177	-0.476335701299605	-1.96863748311748	0.000158629441624365	0.0414931055862653	0.0386441989808558	3794	"tags=42%, list=23%, signal=33%"	"CXCR2/KRIT1/HIF1A/WNT4/PLK2/PTK2B/CXCR4/FOXJ2/PML/AGO1/MYDGF/EMILIN2/HSPG2/MAPK7/PTPRM/ERBB2/PIK3CB/DDAH1/JAK1/COL4A2/TJP1/EPN2/EPN1/SP1/EGLN1/TMIGD2/SPHK1/PPARG/PKM/GATA6/GADD45A/PGF/GAB1/FUT1/RUNX1/AGO2/GATA2/CEACAM1/ITGAX/XBP1/DAB2IP/TERT/ADGRA2/SEMA5A/C3/ITGA5/MIR106B/ANGPTL4/MIR27B/TNFAIP3/AQP1/KLF4/SASH1/VEGFA/RNH1/ADM2/ALOX5/CDH5/FGF1/EFNA3/ECM1/HK2/NPR1/ADM/PPP1R16B/SERPINE1/SEMA6A/ANGPT4/LEP/NPPB/IL6/CREB3L1/C5AR1/PTGIS/EPHA2"
"GO:0022612"	"GO:0022612"	"gland morphogenesis"	74	-0.539909688181534	-1.95121881848709	0.00017061934823409	0.0414931055862653	0.0386441989808558	2802	"tags=49%, list=17%, signal=41%"	"LAMA1/WNT4/PDGFA/PML/BCL2/FGL1/ELF3/SRC/FGFR2/NOTCH2/CAV1/TBX3/CEBPB/MED1/TWSG1/KDM5B/FBXW7/MMP2/CEACAM1/BTBD7/XBP1/CSF1R/CSF1/EGFR/TP63/TGFB1/BMP4/SCRIB/GLI3/TNFAIP3/NTN1/FGF1/TGM2/NR3C1/IL6/EPHA2"
"GO:0045766"	"GO:0045766"	"positive regulation of angiogenesis"	99	-0.499782595509812	-1.89996132019483	0.000166195778627223	0.0414931055862653	0.0386441989808558	2393	"tags=32%, list=15%, signal=28%"	"TMIGD2/SPHK1/PKM/GATA6/PGF/GAB1/FUT1/RUNX1/AGO2/GATA2/ITGAX/XBP1/TERT/SEMA5A/C3/ITGA5/ANGPTL4/MIR27B/AQP1/KLF4/SASH1/VEGFA/ADM2/CDH5/FGF1/ECM1/HK2/ADM/SERPINE1/ANGPT4/C5AR1/PTGIS"
