"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"GOCC_CELL_SUBSTRATE_JUNCTION"	"GOCC_CELL_SUBSTRATE_JUNCTION"	"GOCC_CELL_SUBSTRATE_JUNCTION"	"59/926"	"431/14332"	3.0793296672353e-08	1.61664807529853e-05	1.48131963992267e-05	"LASP1/CD9/CAPN1/CTNNA1/LIMA1/COL17A1/FGFR3/ACTN1/APBB1IP/ACTN2/CPNE3/TRIP6/PXN/ITGA6/PROCR/FERMT1/MAPK3/CORO1C/NEDD9/EPB41L5/FHL2/RHOU/CD46/VASP/CDC42EP1/PALLD/AJUBA/STARD8/NECTIN2/ACTN4/ITGB4/FLOT2/LMO7/BCAR3/ITGAV/GRB7/EPHA2/LIMD1/CAPN5/PAK1/SLA/FZD1/JAK1/FBLIM1/ANXA5/ITGA2/DLC1/TPM4/SRP68/LIMS1/TLN2/SPRY4/EVL/MME/FLNA/ANXA6/SRC/DMD/TGM2"	59
"GOCC_CELL_LEADING_EDGE"	"GOCC_CELL_LEADING_EDGE"	"GOCC_CELL_LEADING_EDGE"	"53/926"	"416/14332"	1.52197374508636e-06	0.000399518108085169	0.00036607473763393	"CAPG/CTNNA1/LIMA1/ACTN1/APBB1IP/EPB41L3/PXN/FERMT1/KANK1/CLCN3/CORO1C/C2CD5/NEDD9/EPB41L5/CCDC88A/SSX2IP/PKD2/PIK3CA/VASP/FGD3/ADGRE2/MACF1/ADORA2A/PALLD/AJUBA/GDPD2/EPS8L1/ITGB4/FLOT2/SWAP70/ITGAV/FGD4/BCAS3/EPHA2/ACTA1/ATP6V1B2/PAK1/CARMIL2/S100A11/DLC1/INPPL1/ANTXR1/RAC3/TACR3/MTM1/TLN2/MYO1D/MYADM/SPRY4/EVL/SRC/ITSN1/TUBB3"	53
"GOCC_CELL_PROJECTION_MEMBRANE"	"GOCC_CELL_PROJECTION_MEMBRANE"	"GOCC_CELL_PROJECTION_MEMBRANE"	"45/926"	"340/14332"	3.41684161860306e-06	0.000597947283255535	0.00054789355077249	"DPEP1/SLC7A9/PHLPP2/LIMA1/CNGB1/CEACAM1/EPB41L3/FERMT1/SLC7A5/KANK1/CLCN3/CORO1C/SLC11A2/C2CD5/EPB41L5/PKD2/VASP/ADGRE2/MACF1/ADORA2A/EPS8L1/RAB25/KCNK1/SLC5A6/ITGAV/BBS7/EPHA2/PAK1/ASAP1/PROM2/SLC34A2/DHRS3/PLB1/DLC1/SLC27A4/ANTXR1/TACR3/GPR37L1/SLC6A19/MYO1D/GPR157/SPRY4/SRC/DMD/AQP1"	45
"GOCC_ACTIN_CYTOSKELETON"	"GOCC_ACTIN_CYTOSKELETON"	"GOCC_ACTIN_CYTOSKELETON"	"58/926"	"494/14332"	6.70349797818825e-06	0.000879834109637208	0.000806183835797903	"LASP1/GAS7/CAPG/BARX2/CTNNA1/LIMA1/ACTN1/NOTCH3/ACTN2/NEBL/TRIP6/PXN/COTL1/SH3PXD2A/CRYAB/CORO1C/ACTR1B/RHOU/SLC2A1/CALD1/VASP/MACF1/PALLD/GDPD2/ACTN4/TNNT3/FLOT2/SWAP70/MICAL2/TMOD1/MYO7A/ACTA1/ACKR2/PAK1/ALDOA/ASAP1/AFAP1L1/CARMIL2/MYL3/FBLIM1/SHROOM1/DLC1/STOML2/TPM4/RAC3/TLN2/SYNPO/SH3PXD2B/MYO1D/PAWR/MYOZ1/MYADM/MYO18A/FLNA/SRC/DMD/STK38L/ARPC4"	58
"GOCC_I_BAND"	"GOCC_I_BAND"	"GOCC_I_BAND"	"23/926"	"139/14332"	2.72572981238703e-05	0.00250727408373339	0.00229739199251361	"ACTN1/ACTN2/NEBL/CACNA1S/CRYAB/FHL2/SLC2A1/OBSL1/PALLD/ACTN4/CASQ1/PSEN2/PAK1/ALDOA/OBSCN/CACNA1D/MYL3/MTM1/SYNPO/MYOZ1/RYR1/FLNA/DMD"	23
"GOCC_RUFFLE"	"GOCC_RUFFLE"	"GOCC_RUFFLE"	"27/926"	"178/14332"	2.86545609569531e-05	0.00250727408373339	0.00229739199251361	"CAPG/LIMA1/ACTN1/FERMT1/KANK1/CLCN3/CORO1C/C2CD5/EPB41L5/FGD3/ADGRE2/MACF1/PALLD/EPS8L1/ITGAV/FGD4/EPHA2/ATP6V1B2/PAK1/CARMIL2/S100A11/DLC1/MTM1/TLN2/MYADM/SPRY4/SRC"	27
"GOCC_CONTRACTILE_FIBER"	"GOCC_CONTRACTILE_FIBER"	"GOCC_CONTRACTILE_FIBER"	"32/926"	"238/14332"	6.37443641617481e-05	0.00478082731213111	0.00438062773261938	"ACTN1/ACTN2/NEBL/CACNA1S/CRYAB/CORO1C/FHL2/SLC2A1/CALD1/OBSL1/PALLD/ACTN4/TNNT3/SYNE1/TMOD1/CASQ1/ACTA1/PSEN2/PAK1/ALDOA/OBSCN/CACNA1D/MYL3/CMYA5/TPM4/SIMC1/MTM1/SYNPO/MYOZ1/RYR1/FLNA/DMD"	32
"GOCC_PSEUDOPODIUM"	"GOCC_PSEUDOPODIUM"	"GOCC_PSEUDOPODIUM"	"7/926"	"18/14332"	7.77958543822347e-05	0.00510535294383415	0.00467798755956332	"ACTN1/ACTN2/MAPK3/ACTN4/RAB25/MYOZ1/PLA2G6"	7
"GOCC_LAMELLIPODIUM"	"GOCC_LAMELLIPODIUM"	"GOCC_LAMELLIPODIUM"	"28/926"	"201/14332"	9.67884759277451e-05	0.00564599442911847	0.00517337233906193	"CAPG/CTNNA1/APBB1IP/PXN/CORO1C/NEDD9/CCDC88A/PKD2/PIK3CA/VASP/FGD3/PALLD/AJUBA/GDPD2/FLOT2/SWAP70/ITGAV/FGD4/EPHA2/ACTA1/PAK1/CARMIL2/INPPL1/ANTXR1/RAC3/EVL/ITSN1/TUBB3"	28
"GOCC_CELL_CELL_JUNCTION"	"GOCC_CELL_CELL_JUNCTION"	"GOCC_CELL_CELL_JUNCTION"	"53/926"	"497/14332"	0.000213821459281857	0.0112256266122975	0.0102859375675588	"CTNNA1/YBX3/COL17A1/SIRT2/ACTN1/CEACAM1/EPB41L3/PXN/NDRG1/CCND1/KRT18/PERP/AMOTL2/EPB41L5/SSX2IP/SLC2A1/PKD2/TJP2/PDZD11/PIK3CA/OBSL1/VASP/YWHAH/CDC42EP1/AJUBA/NECTIN2/FLOT2/TRIM29/KIFC3/EPHA2/NECTIN4/LIMD1/PAK1/FRMD4A/PANX3/OBSCN/CLDN12/S100A11/FZD5/CLDN19/SHROOM1/AMOTL1/LIMS1/SYNPO/CALB2/HEG1/CDH5/MYADM/PAK2/PKP3/CLDN4/FLNA/GJA5"	53
"GOCC_PODOSOME"	"GOCC_PODOSOME"	"GOCC_PODOSOME"	"8/926"	"29/14332"	0.00037319738292484	0.0178116932759583	0.0163206893776701	"SH3PXD2A/RHOU/PALLD/ASAP1/AFAP1L1/TPM4/SH3PXD2B/SRC"	8
"GOCC_COLLAGEN_CONTAINING_EXTRACELLULAR_MATRIX"	"GOCC_COLLAGEN_CONTAINING_EXTRACELLULAR_MATRIX"	"GOCC_COLLAGEN_CONTAINING_EXTRACELLULAR_MATRIX"	"45/926"	"427/14332"	0.000804209567336477	0.0325599303342933	0.0298343622311219	"COL9A2/ENTPD2/NTN1/COL17A1/FGFR2/PKM/COL16A1/LTBP4/P3H2/CCDC80/COL9A3/ANGPT4/SERPINE1/ECM2/VWF/COL7A1/MFAP2/CLU/ANXA11/ITIH5/SERPINB6/PXDN/GDF15/EMILIN2/ITGB4/ADAM19/TINAGL1/HDGF/ECM1/SERPINH1/NCAM1/ADAMTS4/COL6A3/ANXA5/NAV2/SCARA3/SERPINB9/VWA1/S100A4/LAMB3/ANXA6/MFAP5/TGM2/COLQ/ANXA8"	45
"GOCC_BRUSH_BORDER"	"GOCC_BRUSH_BORDER"	"GOCC_BRUSH_BORDER"	"16/926"	"102/14332"	0.000806245893992025	0.0325599303342933	0.0298343622311219	"SLC7A9/LIMA1/ACTN1/SLC11A2/KCNK1/SLC5A6/SLC34A2/RALGDS/PLB1/SLC27A4/DCXR/SLC6A19/MYO1D/MME/FLNA/AQP1"	16
"GOCC_ACTIN_FILAMENT_BUNDLE"	"GOCC_ACTIN_FILAMENT_BUNDLE"	"GOCC_ACTIN_FILAMENT_BUNDLE"	"13/926"	"78/14332"	0.00137447303367076	0.0506662492446912	0.0464250143455116	"LIMA1/ACTN1/NEBL/TRIP6/PXN/CRYAB/PALLD/ACTN4/ACTA1/FBLIM1/TPM4/SYNPO/FLNA"	13
"GOCC_RUFFLE_MEMBRANE"	"GOCC_RUFFLE_MEMBRANE"	"GOCC_RUFFLE_MEMBRANE"	"15/926"	"98/14332"	0.00149730039984582	0.0506662492446912	0.0464250143455116	"FERMT1/KANK1/CLCN3/CORO1C/C2CD5/EPB41L5/ADGRE2/MACF1/EPS8L1/ITGAV/EPHA2/PAK1/DLC1/SPRY4/SRC"	15
"GOCC_PERINUCLEAR_ENDOPLASMIC_RETICULUM"	"GOCC_PERINUCLEAR_ENDOPLASMIC_RETICULUM"	"GOCC_PERINUCLEAR_ENDOPLASMIC_RETICULUM"	"6/926"	"21/14332"	0.00167544797604216	0.0506662492446912	0.0464250143455116	"OSBPL3/OSBPL6/OSBP/CLU/CREB3L2/BCAP31"	6
"GOCC_ACTIN_BASED_CELL_PROJECTION"	"GOCC_ACTIN_BASED_CELL_PROJECTION"	"GOCC_ACTIN_BASED_CELL_PROJECTION"	"26/926"	"217/14332"	0.0017136801194967	0.0506662492446912	0.0464250143455116	"PLEKHG6/DPEP1/OSBPL3/ACTN2/CEACAM1/TBC1D10A/SLC7A5/FZD3/VASP/FXR2/MYO7A/ITGAV/FGD4/ACTA1/ATP6V1B2/PROM2/INPPL1/SLC27A4/ANTXR1/DCXR/MTM1/TPRN/MYO1D/PDZD7/DMD/TUBB3"	26
