"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"GOCC_CELL_SUBSTRATE_JUNCTION"	"GOCC_CELL_SUBSTRATE_JUNCTION"	"GOCC_CELL_SUBSTRATE_JUNCTION"	"222/5203"	"431/14332"	4.42818400457106e-11	1.94606157246535e-08	1.57040029275655e-08	"LASP1/ITGA3/CD9/MRC2/CAPN1/VIM/ARHGAP31/VCL/CTNNA1/HSPA5/LIMA1/BCAR1/SYNE2/PPP1R12A/CNN2/COL17A1/PABPC1/CDC42/MAP4K4/RPL31/ACTN1/PVR/FERMT2/CLASP1/HACD3/ACTB/MCAM/USP33/APBB1IP/ACTN2/TNS1/DNM2/ITGB5/FAT1/RAB10/CD59/CPNE3/TRIP6/PXN/SLC9A1/ICAM1/ITGA6/EZR/SORBS1/JAK2/PACSIN2/RPL3/MYH9/EFS/PROCR/FERMT1/MAPRE1/CD99L2/ARHGEF7/MAPK3/CAV2/CAV1/HSPB1/GIT1/PFN1/LAMTOR3/HSPA8/LPXN/CD81/RPS13/PPFIBP1/CORO1C/TNS2/TRPV4/NEDD9/HSPA9/PRKAR2A/EPB41L5/ITGB6/FHL2/RHOU/ARHGEF2/DOCK7/CD46/CNN3/ITGB1BP1/GNA13/SORBS3/PLAU/ADGRE5/LRP1/SDC4/AHNAK/EFNB2/VASP/RRAS/FLRT1/AIF1L/PTPN12/CDC42EP1/RAC2/FLNC/PALLD/AJUBA/STARD8/NECTIN2/ACTN4/ARPC1B/PAK4/AKAP12/ITGB4/FLOT2/PTPRA/DCTN4/RRAS2/NUMB/TES/AVIL/FLNB/THSD1/LMO7/LCP1/TNS3/RAC1/ARPC5L/TLN1/HMGA1/MDC1/SDCBP/ADAM10/BCAR3/ACTR2/ITGAV/GIT2/IQGAP1/ARMC5/CLTC/GRB7/EPHA2/HSPG2/PIP5K1A/ARF1/LIMD1/PHLDB2/LPP/RPS3A/GNA12/EGFR/SH3KBP1/CASK/ZNF185/GSN/RPL7A/INPP5E/CAPN5/PAK1/HYOU1/FERMT3/ARL14EP/DAB2/ENAH/SLA/RPL30/MMP14/FZD1/SHROOM4/ZYX/ITGA5/JAK1/ARPC5/CAPN2/ARPC2/ANXA5/ITGA2/DLC1/SLC4A2/HNRNPK/ARF6/HSP90B1/YWHAB/MAPRE2/TPM4/SRP68/IRF2/ADAM9/MAP2K1/PTK2/LIMS1/YWHAG/PDCD6IP/TLN2/KLF11/SNTB1/BSG/GNB2/DAG1/CSRP2/RHOG/CALR/FHL3/ACTG1/LMLN/P4HB/PIP5K1C/PPP1CC/SPRY4/NHS/EVL/AFAP1/MME/PDLIM7/FLNA/ANXA6/PCBP2/SRC/SVIL/PARVA/DMD/TGM2/ARL2/PPP1CB/ITGA1/PI4KA/ITGB3/EPPK1/CYFIP1/MARCKS"	222
"GOCC_CELL_LEADING_EDGE"	"GOCC_CELL_LEADING_EDGE"	"GOCC_CELL_LEADING_EDGE"	"215/5203"	"416/14332"	6.01564628273679e-11	1.94606157246535e-08	1.57040029275655e-08	"ALS2/ARHGAP44/GABRA3/VIM/SNX1/ARHGAP31/SH3YL1/CTNNA1/LIMA1/BCAR1/SYNE2/PSD/PRKCZ/RASGRP2/PABPC1/CDC42/ACTN1/FERMT2/FSCN1/ACTB/APBB1IP/CAPZB/DNM2/EPB41L3/FAT1/SSH1/SNX5/PXN/SLC9A1/EZR/HDAC6/SH3BP1/PACSIN2/MYH9/PLEK2/FERMT1/ARHGEF7/CORO1A/PARD6A/PIEZO1/MTMR9/CADM4/COBL/WASL/FSCN3/DOCK8/KANK1/TESK1/DDX58/PLEKHA1/GBF1/GIT1/PPP1R9B/SLC9A3R1/KLHL2/CLCN3/CORO1C/TRPV4/STX2/C2CD5/NEDD9/GABRG2/WWC1/DBN1/FRMD4B/EPB41L5/SPTBN1/CCDC88A/WIPF1/AAK1/KCNC4/ARHGEF2/SSX2IP/KPTN/PKD2/ITGB1BP1/BSPRY/ARAP3/CXCR4/RAB22A/PSD4/VASP/AIF1L/FGD3/RAB3IP/ADGRE2/MACF1/ADORA2A/ATF4/RAC2/MKLN1/KNSTRN/PALLD/AJUBA/GDPD2/SNX9/CLIP1/HIP1R/EPS8L1/KCNC3/ARFIP2/INPP5K/ITGB4/FLOT2/WASF3/MYH10/SWAP70/DAGLA/CAPRIN1/AVIL/APPL2/LCP1/RAC1/ABI1/TLN1/ACTR2/PLCE1/ABI2/ITGAV/FGD4/MTMR6/PSTPIP1/TPM1/IQGAP1/KSR1/BCAS3/SLC39A6/DPP9/APP/AKT1/EPHA2/LMO4/CTTNBP2NL/PIP5K1A/HAX1/ACTA1/ARF1/CDC42BPA/PHLDB2/MYO10/TIAM2/EGFR/ATP6V1B2/GSN/INPP5E/DGKZ/PTPRJ/PAK1/EPS8/ENAH/SH3RF1/ATP2B2/APPL1/WASF2/IGF2BP1/CARMIL2/ITGA5/ARPC5/ACTG2/S100A11/ARPC2/PRKCI/ADGRV1/DLC1/GPER1/CDK5/ATP7A/INPPL1/ARF6/TSC1/NDEL1/ARF4/PLA2G4F/ANTXR1/RAC3/TACR3/MTM1/INSR/CDC42BPG/PLEKHG5/TLN2/DAG1/PTPRM/MYO1D/FAM89B/EPS8L2/MYADM/AKAP5/FGD6/ARHGAP45/DDN/ATP6AP2/SPATA13/CIB1/P4HB/PIP5K1C/NF2/SPRY4/NHS/EVL/MYO6/PDLIM7/SRC/PARVA/CTNND1/CDC42BPB/SNX2/ITSN1/SRA1/NME1/PDXP/TUBB3/ITGB3/SRGAP2/CYFIP1"	215
"GOCC_NUCLEAR_ENVELOPE"	"GOCC_NUCLEAR_ENVELOPE"	"GOCC_NUCLEAR_ENVELOPE"	"236/5203"	"479/14332"	2.45740590016912e-09	5.29980539136473e-07	4.27674851397853e-07	"MAD1L1/UTP18/MVP/MATR3/SPAST/PHF20/NUP160/RANBP3/STAU2/INPP4A/RETSAT/TPR/RRP12/SYNE2/NDC1/CCAR1/SPAG4/TNPO3/IPO5/YBX1/PRKCZ/ROGDI/NUP133/OSBPL3/SREBF1/FBXW11/HACD3/ENO1/NUP37/PCM1/OSBPL6/RIF1/CHMP2B/MGST2/CHMP5/SEPHS1/SMOX/BRAP/OSBPL8/ZC3HC1/AAAS/CBX5/TMEM38B/NUP188/RANBP1/P2RX6/RTCB/SUN2/RANGAP1/SLC52A3/CHMP4B/VAPA/NXT2/EMD/KPNA3/MAPK3/NUP93/UBE2I/BNIP3L/DMPK/HPN/DNAJC2/STX1A/SPIN1/TNKS2/GTPBP4/CASC3/RNF43/KPNB1/NUP88/MLX/LRRC59/TMEM97/TMEM33/HTATIP2/CCND1/TMEM109/SLC22A18/NUP98/GAPDH/NUP155/BNIP1/FANCL/UNC50/CHMP3/SUMO1/CACYBP/CENPF/ENY2/EPC1/LYPLA1/ANXA11/CBX3/HOXA7/NR4A1/NUP153/TMX4/TBC1D20/PCID2/NUP214/RAC2/QRICH2/XPO7/CHMP2A/SYNE1/CHMP1A/GCH1/RAP1GAP2/ANKRD17/ITGB4/EIF5A/NXT1/SORT1/CEPT1/LPIN1/IL15RA/P2RX4/CDK4/PHF11/LMO7/TEX2/SMPD4/BIN1/DNAJC1/TOR1A/SDCBP/SORL1/CLCA2/LRPPRC/MYOF/NUP58/MTMR6/CMTM3/GATA6/NPC1/SLC16A3/RAB40B/APP/TOR1AIP1/HAX1/PARP1/PSEN2/LBR/ACKR2/EGFR/CETN2/CHMP7/C9orf72/PTGES/DNAJB12/ITPRIP/PAK1/TM7SF2/DHX37/ITPR1/CETN3/AHCTF1/AK9/AGPAT5/NUP205/GNAQ/DPY19L4/SEC13/DDX19B/MX1/AGPAT3/TOR2A/LMNA/LEMD2/NXF1/RBM15/EIF5A2/SENP2/DNAJB14/PGRMC2/RNF123/SUN1/GPER1/INTS1/TAF3/QSOX2/NSMF/NDEL1/TMEM170A/DCTN5/SMAD3/TEPSIN/TOR1AIP2/SLC30A1/INSR/BCL2L1/BCL2/PRNP/DHCR7/MRGPRF/TNKS/AGFG1/DPY19L1/LEMD3/GOLT1A/CTDNEP1/BNIP3/BOK/ERN1/DPY19L3/CALR/CDH5/RCC1/AEN/SYNE4/TNRC18/PLCB1/MTA1/XPOT/INTS5/FAF1/TOR3A/TMEM120A/POM121/MYO6/ANXA4/NUP62CL/SH3BGRL2/FAM169A/NOS1AP/RANBP17/IPO7/ITSN1/PLPP6/TREX1/CPNE1/AQP1/EIF5AL1/CHMP1B/ZNF224/POM121C"	236
"GOCC_NUCLEAR_SPECK"	"GOCC_NUCLEAR_SPECK"	"GOCC_NUCLEAR_SPECK"	"202/5203"	"410/14332"	3.50034021948021e-08	5.66180030500924e-06	4.56886512858469e-06	"KMT2E/DNAJC11/SPRTN/PHF7/AKAP8L/BCLAF1/ATP6V0A1/PIAS1/THOC3/THRAP3/USP36/U2AF2/HDAC4/PRKACA/SART3/BAZ2A/JADE1/KIF22/MEF2C/SF3B2/ALKBH5/OSGEP/WAC/SETD1A/CDC34/SF3A1/TFIP11/GCAT/CBY1/POLDIP3/PACSIN2/ASCC2/PHF5A/BRD1/SNW1/HIF1A/SRSF5/PPP4R3A/ACIN1/TRIP11/APEX1/PRPF6/PPP1R16B/AAGAB/OIP5/BNIP3L/SF3A2/TIMM50/PRPF31/ELL/NAMPT/HBP1/GLI3/LHPP/CASC3/HDAC5/LUC7L3/EFTUD2/ZBTB16/LPXN/PRPF19/CPSF6/C12orf57/SRSF9/MAPK14/SRSF3/FBXL4/ASCC3/PRPF4B/NR3C1/TCERG1/CSNK1A1/SF3B1/EPAS1/SUMO1/SRSF4/SFPQ/GADD45A/PRPF3/SGK1/NEK6/MSX2/WBP4/SPOP/PSPC1/CRY2/FYTTD1/DDX39A/RREB1/RNF113A/SLC2A4RG/THOC2/NSRP1/PIN1/ATF4/ELL3/MBD4/HABP4/THOC6/PIAS3/SNRPA1/RAF1/TRIM22/NXT1/TOE1/POMP/RFXAP/SRRM1/DZIP1/SRPK2/TAF5L/CKAP4/SAP130/BARD1/PPIG/CIR1/BMP2K/TCF12/SCAPER/PARN/EIF4A3/CBX4/PIP5K1A/DYRK3/DUSP10/GATAD2B/SDE2/DUSP11/POLR2D/EAF1/NFKBIZ/EAF2/DGKQ/GTF2H2/DDX46/FAM193B/NCAPG2/LUC7L2/DGKZ/DOCK1/CDYL/HNRNPU/NR4A2/DYRK1A/ADAMTS4/SON/PSKH1/U2AF1/CHTOP/LMNA/U2AF1L4/NXF1/RBM15/SMC6/VPS72/CWC22/THOC7/KLF15/MOCS2/CMYA5/TERT/STK17A/SLU7/INPPL1/PASD1/API5/SYNPO2L/PATL1/TEPSIN/GATAD2A/SRRM2/ATXN2L/HEXIM2/PCBP1/RNF34/ZNF217/SART1/BASP1/CLK3/NRIP1/PLCB1/DAZAP2/SF3A3/EP400/ALYREF/MAML2/RBM11/TMEM179B/PPP1CC/ZNF395/EPOR/SIRT7/MSL1/MAML3/AKAP17A/DDX39B/CNOT7/SFMBT2/BRD2/DENND1B/RBM14/CWC25"	202
"GOCC_CELL_CORTEX"	"GOCC_CELL_CORTEX"	"GOCC_CELL_CORTEX"	"157/5203"	"310/14332"	1.29549132778859e-07	1.42600941799254e-05	1.15073728353421e-05	"LASP1/RHOBTB2/ANLN/RAI14/LAMC2/FGFR2/PRKCZ/EXOC5/FRMPD1/WDR1/ACTN1/LLGL2/FERMT2/CLASP1/ENO1/FRYL/FSCN1/ACTB/ACTN2/CAPZB/ITCH/ERC1/PXN/EZR/MYO9B/MYH9/CTSZ/MYL9/MAPRE1/EMD/ARHGEF7/CORO1A/PARD6A/AXIN1/COTL1/TLE6/CAV1/COBL/WASL/PFN1/PPP1R9B/CORO1C/BIN2/TRPV4/C2CD5/NEDD9/EXOC2/FGF1/DBN1/ECT2/RTKN/NCL/SPTBN1/RIMS3/SLC2A1/MED28/PKD2/PLS1/CALD1/ITPR2/GIPC1/PARD6B/GRK4/TRIP10/BFSP1/TRAF2/GNAI1/RAC2/MKLN1/SNX9/ACTN4/HIP1R/MPP1/AKAP12/KCNC3/NDFIP1/EXOC4/ARFIP2/LANCL2/FLOT2/DCTN4/MYH10/CSNK1G2/SPIRE1/ARHGAP32/FLNB/RAC1/TMOD1/MYO7A/FNBP1L/ACTR2/ACTR1A/EXOC6/TCHP/IQGAP1/HAX1/PSEN2/EXOC6B/PHLDB2/MYO10/SHROOM2/GSN/PARD3/ADD3/MPP7/EPS8/RHOC/MYO1E/SHROOM4/PPP1R9A/EPB41/GPSM1/CAPN2/BSN/SHROOM1/DLC1/AQP7/ARF6/TSC1/STOX1/NSMF/STIM1/TPM4/PTK2/RAC3/MYRIP/KRT19/ARV1/CTBP2/CLTB/MYO1D/RHOG/PPFIA3/MYADM/EXOC3/TRAK1/PRKD1/FMNL1/TNFAIP2/SAPCD2/NF2/FNBP1/ERC2/RYR1/MYO6/POTEF/FLNA/DYNC1H1/SPTAN1/FCHSD1/ASPH/CTNND1/UNC13B/DMD/SPIRE2/MICAL3/MARCKS"	157
"GOCC_CELL_CELL_JUNCTION"	"GOCC_CELL_CELL_JUNCTION"	"GOCC_CELL_CELL_JUNCTION"	"236/5203"	"497/14332"	1.322419862126e-07	1.42600941799254e-05	1.15073728353421e-05	"KRIT1/POLDIP2/BAIAP2L1/ATP1A2/ABCC2/VCL/CTNNA1/DSG2/SDCCAG8/PKP2/YBX3/PTPRU/CDH3/CNN2/COL17A1/PRKCZ/SIRT2/CDC42/WDR1/ACTN1/PVR/FERMT2/FSCN1/ACTB/TRAF4/CEACAM1/MAGI3/EPB41L3/DLG3/GRHL2/FAT1/RAB10/FAT2/PXN/SLC9A1/EZR/SORBS1/DSP/OCEL1/ARVCF/SH3BP1/PACSIN2/MYH9/VAPA/SMAD7/LAMA1/CD99L2/CORO1A/PARD6A/NDRG1/LIN7B/TJP3/CYTH2/LSR/HPN/CADM4/CLDN15/TGFBR1/DDX58/DNMBP/CNTNAP1/PPP1R9B/PMP22/GAB1/RAPGEF2/CCND1/EIF4G2/KRT18/TRPV4/PERP/VEGFA/DBN1/AMOTL2/ECT2/FRMD4B/KLHL24/PIKFYVE/EPB41L5/STRN/ASH1L/ARHGEF2/SSX2IP/SLC2A1/CNN3/PKD2/PPL/TJP2/EPCAM/PDZD11/PDLIM2/GJB6/OBSL1/PARD6B/AHNAK/EFNB2/VASP/SYMPK/FLRT1/WNK4/YWHAH/CDC42EP1/AJUBA/NECTIN2/CRB3/PAK4/MPP1/FLOT2/PATJ/DSC2/CLDN10/CDK4/AHI1/TLN1/SDCBP/TRIM29/ADAM10/ABI2/TMOD3/PPP3CA/TCHP/CDH24/FRMD6/IQGAP1/ARHGAP17/KIFC3/VAV1/APP/AKT1/EPHA2/CD53/ILDR2/NECTIN4/CGN/CDC42BPA/PKP4/LIMD1/IGSF11/PIK3R1/SHROOM2/SH3KBP1/CASK/CRB2/PARD3/ADD3/PTPRJ/PAK1/MPP7/ANK3/MAGI1/FRMD4A/SAV1/PANX3/OBSCN/CXADR/FLCN/TIAM1/PCDH1/CLDN12/MYO1E/NCK1/WASF2/SHROOM4/F11R/SV2A/ZYX/PLXDC1/ITGA5/PLPP3/MXRA8/VANGL2/PDLIM5/S100A11/FZD5/PRKCI/PRKCD/CLDN19/SHROOM1/MICALL2/TMEM65/CLDN3/AQP7/AQP3/AMOTL1/JAM3/FRS2/CLIC4/LIMS1/PDCD6IP/FRMPD2/PLEKHG5/SYNPO/CALB2/DAG1/PTPRM/HEG1/FZD4/DES/CCDC85B/VSIG10/GRB2/CDC42EP4/CDH5/MYADM/PAK2/ANXA2/GJC1/SCN5A/ACTG1/PRKD1/EFNA5/PKP3/PIP5K1C/SAPCD2/NF2/MAGI2/NHS/FBF1/CLDN4/AJAP1/WNK3/PDLIM7/FLNA/CTNND1/CDC42BPB/BMPR2/CCDC85C/LAT/CLDN9/PDXP/FMN1/PCDHGA12/CLDN23/LYN/ITGB3/EPPK1/GJA5"	236
"GOCC_ACTIN_CYTOSKELETON"	"GOCC_ACTIN_CYTOSKELETON"	"GOCC_ACTIN_CYTOSKELETON"	"234/5203"	"494/14332"	1.91228226367478e-07	1.70069349598548e-05	1.37239725698983e-05	"LASP1/SPPL2B/BAIAP2L1/GAS7/FYN/ANLN/VCL/BARX2/CTNNA1/ARHGAP6/ARHGEF5/LIMA1/BCAR1/PPP1R12A/CROCC/NDC1/CNN2/PRKCZ/WDR1/ACTN1/LLGL2/FERMT2/NOTCH3/FSCN1/ACTB/ACTN2/CAPZB/NEBL/MYH7B/OPHN1/EFR3B/TRIP6/PXN/ZNF268/MYO15A/HNRNPC/EZR/SORBS1/MYO9B/MYH9/DAAM1/MYL9/PLS3/DGKH/INTS6/CORO1A/COTL1/ZNF174/BMF/VPS18/DCTN6/MYH14/COBL/STX1A/WASL/FSCN3/MYL7/DDX58/ARHGAP21/SH3PXD2A/PPP1R9B/SLC9A3R1/KLHL2/CRYAB/LPXN/CORO1C/BIN2/TRPV4/APBB3/DBN1/KAT2B/RTKN/ACTR1B/SPTBN1/EHBP1/WIPF1/RHOU/ACTL8/GBP1/SLC2A1/CNN3/KPTN/MED28/FKBP15/ONECUT2/PLS1/PDLIM2/GJB6/WIPF3/CALD1/RAB22A/AHNAK/VASP/AIF1L/MACF1/PTPN12/RAC2/SPECC1/MYO1B/TMOD2/PALLD/GDPD2/SNX9/ACTN4/ARPC1B/TNNT3/ACTR10/LANCL2/FLOT2/DCTN4/MYH10/SWAP70/MICAL2/ARHGAP32/AVIL/MICAL1/CCDC102A/FLNB/LCP1/RAC1/BIN1/TMOD1/ARPC5L/MYO7A/ACTR2/ACTR1A/TMOD3/GAS2L3/KANSL2/PSTPIP1/TPM1/IQGAP1/MYLK3/SH3GL1/CTTNBP2NL/CGN/HAX1/ACTA1/CDC42BPA/ACKR2/LPP/TRMT10A/MYO10/SHROOM2/DENND2A/CASK/ZNF185/GSN/PAK1/FERMT3/ALDOA/TAOK2/ADAM8/BAG3/PSTPIP2/ASAP1/MYO1E/AFAP1L1/WASF2/AUTS2/SHROOM4/PPP1R9A/CARMIL2/ZYX/MYL3/SCNN1D/ARPC5/CAPN2/ACTG2/PDLIM5/CDC42EP3/ARPC2/TOPBP1/SHROOM1/DLC1/MICALL2/HNRNPK/STOML2/TSC1/JAM3/SYNPO2L/TPM4/AXL/PTK2/CLIC4/RAC3/MYO7B/MYRIP/PDCD6IP/KRT19/WIPF2/TLN2/SYNPO/EHBP1L1/MYO1H/SH3PXD2B/MSRA/MYO1D/PAWR/MYOZ1/CDC42EP4/MYADM/FHL3/SMTN/ACTG1/NF2/FSCN2/ESPN/AFAP1/MYO18A/MYO6/DAPK1/PDLIM7/FLNA/SRC/SVIL/IPP/SIPA1L1/SPTAN1/PARVA/FCHSD1/CDC42BPB/DMD/STK38L/TAX1BP3/ANG/MYL5/PDXP/ARPC4/ARPC1A/FMN1/DYNLL2/MARCKS/ACACA"	234
"GOCC_PIGMENT_GRANULE"	"GOCC_PIGMENT_GRANULE"	"GOCC_PIGMENT_GRANULE"	"66/5203"	"109/14332"	2.10286676474248e-07	1.70069349598548e-05	1.37239725698983e-05	"SYPL1/ATP6V0A1/HSPA5/DTNBP1/ATP1B3/TFRC/RAB7A/GANAB/HSP90AB1/HPS4/SYNGR1/AHCY/ANKRD27/SLC1A5/TMEM33/HSPA8/RAB5B/RAB35/ABCB6/SLC1A4/RAB29/SLC2A1/CTSD/MREG/GNA13/ANXA11/RAB9A/RAB38/RAB17/CANX/CALU/CD63/RAC1/MYO7A/GGH/SDCBP/SGSM2/CLTC/PDIA6/ATP6V1B2/PDIA4/MMP14/MFSD12/ATP1A1/RPN1/CTSB/ATP7A/TPP1/HSP90B1/YWHAB/SLC3A2/FASN/MYRIP/PDCD6IP/TMED10/BSG/CNP/ANXA2/P4HB/PMEL/NAP1L1/TRPV2/ANXA6/SND1/ANXA2P2/ITGB3"	66
"GOCC_LAMELLIPODIUM"	"GOCC_LAMELLIPODIUM"	"GOCC_LAMELLIPODIUM"	"108/5203"	"201/14332"	2.9643555200178e-07	2.13104224605724e-05	1.71967290985828e-05	"ALS2/SNX1/ARHGAP31/CTNNA1/BCAR1/SYNE2/PABPC1/FERMT2/FSCN1/ACTB/APBB1IP/CAPZB/DNM2/FAT1/SSH1/PXN/SLC9A1/SH3BP1/PLEK2/ARHGEF7/CORO1A/PIEZO1/WASL/FSCN3/DOCK8/TESK1/GIT1/PPP1R9B/KLHL2/CORO1C/TRPV4/STX2/NEDD9/DBN1/CCDC88A/KPTN/PKD2/ITGB1BP1/ARAP3/VASP/FGD3/RAB3IP/RAC2/PALLD/AJUBA/GDPD2/FLOT2/WASF3/MYH10/SWAP70/CAPRIN1/AVIL/RAC1/ABI1/ACTR2/PLCE1/ABI2/ITGAV/FGD4/PSTPIP1/SLC39A6/APP/AKT1/EPHA2/CTTNBP2NL/PIP5K1A/HAX1/ACTA1/CDC42BPA/MYO10/TIAM2/GSN/DGKZ/PAK1/ENAH/SH3RF1/WASF2/IGF2BP1/CARMIL2/ARPC5/ACTG2/ARPC2/CDK5/INPPL1/TSC1/ANTXR1/RAC3/PLEKHG5/DAG1/PTPRM/FAM89B/FGD6/SPATA13/CIB1/P4HB/NF2/NHS/EVL/PARVA/CTNND1/CDC42BPB/SNX2/ITSN1/PDXP/TUBB3/ITGB3/SRGAP2/CYFIP1"	108
"GOCC_RUFFLE"	"GOCC_RUFFLE"	"GOCC_RUFFLE"	"97/5203"	"178/14332"	4.97014255319725e-07	3.21568223191862e-05	2.5949375856693e-05	"ALS2/SH3YL1/LIMA1/BCAR1/PSD/RASGRP2/ACTN1/FSCN1/DNM2/SNX5/EZR/PACSIN2/MYH9/FERMT1/ARHGEF7/PARD6A/MTMR9/COBL/FSCN3/KANK1/DDX58/PLEKHA1/PPP1R9B/SLC9A3R1/KLHL2/CLCN3/CORO1C/TRPV4/C2CD5/WWC1/FRMD4B/EPB41L5/WIPF1/ARHGEF2/ITGB1BP1/ARAP3/RAB22A/PSD4/AIF1L/FGD3/ADGRE2/MACF1/MKLN1/KNSTRN/PALLD/SNX9/CLIP1/HIP1R/EPS8L1/ARFIP2/INPP5K/APPL2/LCP1/RAC1/TLN1/ITGAV/FGD4/MTMR6/TPM1/IQGAP1/KSR1/EPHA2/PIP5K1A/MYO10/EGFR/ATP6V1B2/INPP5E/PTPRJ/PAK1/EPS8/APPL1/WASF2/CARMIL2/ITGA5/S100A11/DLC1/ARF6/ARF4/PLA2G4F/MTM1/TLN2/EPS8L2/MYADM/FGD6/ARHGAP45/SPATA13/CIB1/PIP5K1C/NF2/SPRY4/MYO6/PDLIM7/SRC/NME1/PDXP/ITGB3/CYFIP1"	97
