"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"KEGG_PATHWAYS_IN_CANCER"	"KEGG_PATHWAYS_IN_CANCER"	"KEGG_PATHWAYS_IN_CANCER"	"83/787"	"325/5245"	2.14322950933061e-07	3.96497459226163e-05	3.13588317681005e-05	"IL6/FOXO1/WNT7A/BCL2L1/SMAD3/GLI3/ITGA6/AXIN2/EPAS1/CDK2/FGFR1/CCND1/FZD5/CBLC/FZD3/FGFR2/MYC/WNT9A/FZD1/RXRB/PPARG/SLC2A1/DAPK3/CYCS/MAPK3/ITGAV/RAC3/FZD8/MAPK8/CTNNA1/FGFR3/JAK1/CHUK/RUNX1/LAMB4/PIK3R5/ITGA2/PIK3CA/AKT3/FOS/RASSF1/WNT10B/IGF1R/FGF1/WNT11/SKP2/HIF1A/STAT1/WNT7B/TGFB3/MAPK9/CSF1R/BCR/CASP8/RALGDS/ZBTB16/LAMB3/WNT6/FZD6/CRK/BIRC2/VEGFA/ARNT/FZD7/PGF/TFG/APC/MAP2K1/NFKBIA/TRAF3/EGFR/GRB2/CDKN1A/PIK3CD/LAMA5/CDK4/APPL1/BRAF/MDM2/TGFBR1/TCF7L2/FGF11/CSF3R"	83
"KEGG_MAPK_SIGNALING_PATHWAY"	"KEGG_MAPK_SIGNALING_PATHWAY"	"KEGG_MAPK_SIGNALING_PATHWAY"	"67/787"	"267/5245"	6.6013762906754e-06	0.000610627306887474	0.000482942791791516	"DUSP4/NFATC2/MAP3K3/CACNA1S/MAP2K6/DUSP9/FLNA/PLA2G2F/PAK1/FGFR1/HSPA2/DUSP7/CACNA1D/FGFR2/MYC/GADD45A/MAPK3/RAC3/MAPK8IP2/DUSP5/MAPK8/FGFR3/CHUK/DUSP16/AKT3/FOS/DUSP1/FGF1/IL1R1/RASA2/CACNG4/TGFB3/MAPK9/PPM1A/GADD45G/MKNK1/PAK2/PLA2G6/MAP2K4/CRK/TNFRSF1A/MAP3K7/PRKACB/ECSIT/MAP4K3/MAP2K1/CACNB3/EGFR/IL1R2/MAP4K1/GRB2/PLA2G10/CACNA1E/LAMTOR3/PPP3R1/TAOK2/GADD45B/BRAF/TGFBR1/MAP2K7/HSPB1/ARRB1/PPP3CA/MAPKAPK2/FGF11/TAOK1/PPM1B"	67
"KEGG_APOPTOSIS"	"KEGG_APOPTOSIS"	"KEGG_APOPTOSIS"	"29/787"	"87/5245"	1.30470297686906e-05	0.000804566835735919	0.000636328820297541	"TNFSF10/CSF2RB/BCL2L1/PRKAR1B/IL1RAP/CYCS/ENDOD1/CHUK/DFFB/PIK3R5/PIK3CA/AKT3/IL1R1/RIPK1/CASP8/TNFRSF10D/BIRC2/CAPN1/TNFRSF1A/PRKACB/NFKBIA/IRAK1/CAPN2/PPP3R1/PIK3CD/PRKAR2A/CFLAR/ENDOG/PPP3CA"	29
"KEGG_ADHERENS_JUNCTION"	"KEGG_ADHERENS_JUNCTION"	"KEGG_ADHERENS_JUNCTION"	"25/787"	"73/5245"	3.05668225188914e-05	0.00113097243319898	0.000894481753710718	"ACTN1/SMAD3/SSX2IP/FGFR1/ACTN2/MAPK3/RAC3/NECTIN4/CTNNA1/IGF1R/NECTIN2/FYN/LMO7/SRC/ACTN4/CTNND1/INSR/MAP3K7/PTPRM/EGFR/PARD3/TGFBR1/WASF2/PTPN1/TCF7L2"	25
"KEGG_CHRONIC_MYELOID_LEUKEMIA"	"KEGG_CHRONIC_MYELOID_LEUKEMIA"	"KEGG_CHRONIC_MYELOID_LEUKEMIA"	"25/787"	"73/5245"	3.05668225188914e-05	0.00113097243319898	0.000894481753710718	"GAB2/BCL2L1/SMAD3/CCND1/CBLC/MYC/MAPK3/CHUK/RUNX1/PIK3R5/PIK3CA/AKT3/TGFB3/BCR/CRK/MAP2K1/SHC1/NFKBIA/GRB2/CDKN1A/PIK3CD/CDK4/BRAF/MDM2/TGFBR1"	25
"KEGG_COLORECTAL_CANCER"	"KEGG_COLORECTAL_CANCER"	"KEGG_COLORECTAL_CANCER"	"22/787"	"62/5245"	4.91303030918916e-05	0.00151485101199999	0.00119808984732858	"SMAD3/AXIN2/CCND1/MYC/CYCS/MAPK3/RAC3/MAPK8/PIK3R5/PIK3CA/AKT3/FOS/TGFB3/MAPK9/RALGDS/APC/MAP2K1/PIK3CD/APPL1/BRAF/TGFBR1/TCF7L2"	22
"KEGG_PANCREATIC_CANCER"	"KEGG_PANCREATIC_CANCER"	"KEGG_PANCREATIC_CANCER"	"23/787"	"70/5245"	0.000130581676881146	0.003451087174716	0.00272945159195177	"BCL2L1/SMAD3/CCND1/MAPK3/RAC3/MAPK8/JAK1/CHUK/PIK3R5/PIK3CA/AKT3/STAT1/TGFB3/MAPK9/RALGDS/VEGFA/PGF/MAP2K1/EGFR/PIK3CD/CDK4/BRAF/TGFBR1"	23
"KEGG_FOCAL_ADHESION"	"KEGG_FOCAL_ADHESION"	"KEGG_FOCAL_ADHESION"	"49/787"	"199/5245"	0.000194701186785692	0.00450246494441913	0.00356098223200148	"ITGB4/ACTN1/ITGA6/VWF/FLNA/PAK1/COL6A3/TLN2/CCND1/ACTN2/MAPK3/ITGAV/RAC3/MAPK8/VASP/LAMB4/PIK3R5/ITGA2/PIK3CA/AKT3/IGF1R/PXN/FYN/MAPK9/SRC/PAK2/LAMB3/CRK/BIRC2/VEGFA/ACTN4/PGF/MAP2K1/SHC1/MYL9/EGFR/COL5A1/GRB2/FLT1/CAPN2/PIK3CD/LAMA5/PAK6/BRAF/ZYX/ITGA5/COL5A2/THBS3/COL2A1"	49
"KEGG_INSULIN_SIGNALING_PATHWAY"	"KEGG_INSULIN_SIGNALING_PATHWAY"	"KEGG_INSULIN_SIGNALING_PATHWAY"	"36/787"	"137/5245"	0.000365442804359219	0.00751187986738395	0.00594111693636625	"FOXO1/SOCS3/FLOT2/TRIP10/INPP5D/PHKA2/PRKAG1/PRKAR1B/CBLC/GYS1/SH2B2/HK2/MAPK3/MAPK8/PIK3R5/PIK3CA/AKT3/FASN/HK1/MAPK9/PYGL/MKNK1/CRK/PRKAB2/INSR/PRKACB/MAP2K1/SREBF1/SHC1/GRB2/PIK3CD/PPP1R3B/EIF4EBP1/PRKAR2A/BRAF/PTPN1"	36
"KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY"	"KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY"	"KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY"	"22/787"	"79/5245"	0.00223635992013704	0.0385473658011778	0.0304869635639472	"GAB2/MAP2K6/INPP5D/PLA2G2F/MAPK3/RAC3/MAPK8/PRKCE/PIK3R5/PIK3CA/AKT3/FYN/MAPK9/PLA2G6/MAP2K4/PRKCD/MAP2K1/GRB2/PLA2G10/PIK3CD/MAP2K7/LYN"	22
"KEGG_BLADDER_CANCER"	"KEGG_BLADDER_CANCER"	"KEGG_BLADDER_CANCER"	"14/787"	"42/5245"	0.00229200553412409	0.0385473658011778	0.0304869635639472	"CCND1/MYC/DAPK3/MAPK3/FGFR3/RASSF1/VEGFA/PGF/MAP2K1/EGFR/CDKN1A/CDK4/BRAF/MDM2"	14
"KEGG_TYPE_II_DIABETES_MELLITUS"	"KEGG_TYPE_II_DIABETES_MELLITUS"	"KEGG_TYPE_II_DIABETES_MELLITUS"	"15/787"	"47/5245"	0.00263015325731556	0.0405481960502816	0.032069412523409	"SOCS3/CACNA1D/HK2/MAPK3/MAPK8/PRKCE/PIK3R5/PIK3CA/HK1/MAPK9/PRKCD/PKM/INSR/CACNA1E/PIK3CD"	15
"KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS"	"KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS"	"KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS"	"25/787"	"96/5245"	0.00317840141247138	0.0452310970236312	0.0357731009176941	"GAB2/INPP5D/PAK1/LIMK2/MAPK3/ARPC4/VASP/PRKCE/PIK3R5/PIK3CA/AKT3/ASAP1/PIKFYVE/PLA2G6/PRKCD/CRK/ARPC1A/MAP2K1/MYO10/GSN/PIK3CD/MARCKS/WASF2/MARCKSL1/LYN"	25
"KEGG_ERBB_SIGNALING_PATHWAY"	"KEGG_ERBB_SIGNALING_PATHWAY"	"KEGG_ERBB_SIGNALING_PATHWAY"	"23/787"	"87/5245"	0.00372559548861156	0.049231083242367	0.038936674655414	"PAK1/CBLC/MYC/MAPK3/MAPK8/PIK3R5/PIK3CA/AKT3/MAPK9/SRC/PAK2/MAP2K4/CRK/MAP2K1/SHC1/EGFR/GRB2/CDKN1A/PIK3CD/EIF4EBP1/PAK6/BRAF/MAP2K7"	23
