"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"REACTOME_METABOLISM_OF_CARBOHYDRATES"	"REACTOME_METABOLISM_OF_CARBOHYDRATES"	"REACTOME_METABOLISM_OF_CARBOHYDRATES"	"101/2302"	"293/10646"	1.98213128271157e-07	0.000247766410338946	0.000237438463129028	"ST3GAL1/MAN2B2/XYLT2/B4GALT7/NUP160/PHKA2/HEXB/GYG2/NDC1/GPC1/ST3GAL6/PHKA1/PKM/HYAL2/NDST1/ENO1/PGM1/AKR1B1/XYLB/PYGL/PCK2/PYGB/PGK1/HAS3/XYLT1/GYS1/GPI/PPP2R1A/GALK1/ALDOC/MANBA/ST3GAL4/TPI1/DSE/GNPDA1/GBE1/ABCC5/SDC1/B4GALT2/AKR1A1/B4GALT6/GOT1/CHST3/PFKFB2/CHPF/SDC4/SLC35B3/NUP153/NUP85/ST3GAL3/IDUA/FBP2/SLC35D2/CHSY1/STAB2/KHK/GLCE/PAPSS1/MAN2C1/PGD/HSPG2/PRKACB/PRPS1/CSGALNACT1/TKFC/B3GAT3/ALDOA/EXT2/ACAN/B4GALT5/ADPGK/HK2/SLC37A1/ST6GALNAC6/AGL/GYG1/TKT/HGSNAT/CRYL1/NDST2/DCXR/UGP2/GLB1/B3GNT2/HS6ST2/FUT3/CHST11/PGAM1/BPGM/FUT10/HPSE2/PC/FUT1/B3GALT6/SGSH/CHST15/SLC25A10/CHP1/FUT11/CALM1/GALT"	101
"REACTOME_RHO_GTPASE_CYCLE"	"REACTOME_RHO_GTPASE_CYCLE"	"REACTOME_RHO_GTPASE_CYCLE"	"140/2302"	"450/10646"	1.05477247922055e-06	0.000659232799512844	0.000631753200712098	"ARHGAP33/ARHGAP44/PLEKHG6/IL32/ANLN/FAM13B/ARHGEF5/CYFIP2/ELMO2/MTMR1/SPEN/MYO9A/CDC42/ARHGAP10/ACTN1/ALDH3A2/TFRC/STK10/PICALM/RASAL2/PLD1/FAM135A/NUDC/GOLGA3/PLEKHG2/SOS2/ARHGEF7/PARD6A/CCP110/CSK/TMEM87A/SYDE1/SLC1A5/WDR91/CHN2/WASL/ANKRD26/ACBD5/SH3PXD2A/C1QBP/CPD/TNFAIP1/ARHGDIB/LMNB1/STEAP3/STAM2/HSPE1/RHOU/KIF14/STBD1/TJP2/PLEKHG1/PIK3CA/OCRL/WIPF3/PKN1/ARHGAP40/TRIP10/PLEKHG3/FGD3/CDC42EP1/DOCK4/ARHGEF6/STARD8/ARHGEF9/RHPN2/FLOT2/EPSTI1/SWAP70/RRAS2/ARHGEF4/CKAP4/KCTD3/STAM/ABI1/HINT2/ARHGAP20/PAK6/ARHGAP29/FAM13A/FGD4/GRB7/EPHA2/EFHD2/TPM3/RHOB/PKP4/GFOD1/DOCK11/RBMX/ARFGAP2/PAK1/FARP1/PLEKHG4B/MSI2/OBSCN/WHAMM/RHPN1/WASF2/KALRN/PKN3/RACGAP1/VANGL2/PGRMC2/PLXNB1/DLC1/VCP/TPM4/FAM83B/STIP1/ARL13B/RAC3/VANGL1/NET1/LEMD3/RALGAPA1/BAIAP2/BASP1/FAM91A1/ANKLE2/CDC42EP4/ARHGAP45/SHMT2/ACTG1/ANKFY1/BCAP31/ARAP1/FNBP1/SRGAP3/MYO6/ARHGEF12/SRC/SPTAN1/DDRGK1/WWP2/ITSN2/CDC42BPB/FAM169A/ARHGEF25/ARFGAP3"	140
"REACTOME_RAF_INDEPENDENT_MAPK1_3_ACTIVATION"	"REACTOME_RAF_INDEPENDENT_MAPK1_3_ACTIVATION"	"REACTOME_RAF_INDEPENDENT_MAPK1_3_ACTIVATION"	"15/2302"	"23/10646"	8.29941498153585e-06	0.00345808957563994	0.0033139418417501	"MAPK1/MAPK3/TYK2/DUSP16/DUSP1/DUSP4/DUSP9/IL6ST/IL6/DUSP5/IL6R/JAK1/DUSP7/MAP2K1/CDK1"	15
"REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_G2_CELL_CYCLE_ARREST"	"REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_G2_CELL_CYCLE_ARREST"	"REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_G2_CELL_CYCLE_ARREST"	"12/2302"	"18/10646"	5.04393103225228e-05	0.0157622844757884	0.0151052460913239	"BAX/AURKA/RBL2/TFDP2/GADD45A/PRMT1/CCNB1/TP53/CARM1/ZNF385A/CDK1/SFN"	12
"REACTOME_MAPK3_ERK1_ACTIVATION"	"REACTOME_MAPK3_ERK1_ACTIVATION"	"REACTOME_MAPK3_ERK1_ACTIVATION"	"8/2302"	"10/10646"	0.00013927689707356	0.0348192242683901	0.0333678123936235	"MAPK3/TYK2/IL6ST/IL6/IL6R/JAK1/MAP2K1/CDK1"	8
"REACTOME_INTRINSIC_PATHWAY_FOR_APOPTOSIS"	"REACTOME_INTRINSIC_PATHWAY_FOR_APOPTOSIS"	"REACTOME_INTRINSIC_PATHWAY_FOR_APOPTOSIS"	"24/2302"	"55/10646"	0.000204768769796718	0.0426601603743163	0.0408819052681869	"BAD/CASP8/TP63/TP73/BAX/PPP1R13B/MAPK1/E2F1/MAPK3/MAPK8/C1QBP/TFDP2/PPP3CC/YWHAH/TP53/BCL2L11/YWHAZ/YWHAB/STAT3/AVEN/BCL2L1/SFN/DIABLO/PPP3R1"	24
"REACTOME_GLYCOSAMINOGLYCAN_METABOLISM"	"REACTOME_GLYCOSAMINOGLYCAN_METABOLISM"	"REACTOME_GLYCOSAMINOGLYCAN_METABOLISM"	"44/2302"	"124/10646"	0.000259995258050691	0.0464277246519091	0.0444924216032611	"ST3GAL1/XYLT2/B4GALT7/HEXB/GPC1/ST3GAL6/HYAL2/NDST1/HAS3/XYLT1/ST3GAL4/DSE/ABCC5/SDC1/B4GALT2/B4GALT6/CHST3/CHPF/SDC4/SLC35B3/ST3GAL3/IDUA/SLC35D2/CHSY1/STAB2/GLCE/PAPSS1/HSPG2/CSGALNACT1/B3GAT3/EXT2/ACAN/B4GALT5/HGSNAT/NDST2/GLB1/B3GNT2/HS6ST2/CHST11/HPSE2/B3GALT6/SGSH/CHST15/CHP1"	44
"REACTOME_N_GLYCAN_ANTENNAE_ELONGATION_IN_THE_MEDIAL_TRANS_GOLGI"	"REACTOME_N_GLYCAN_ANTENNAE_ELONGATION_IN_THE_MEDIAL_TRANS_GOLGI"	"REACTOME_N_GLYCAN_ANTENNAE_ELONGATION_IN_THE_MEDIAL_TRANS_GOLGI"	"14/2302"	"26/10646"	0.000316242885422556	0.0494129508472744	0.0473532110014301	"MGAT4A/ST6GAL1/ST3GAL4/CHST10/B4GALT2/B4GALT6/CHST8/MGAT3/CGA/B4GALT5/MGAT2/FUT3/FUCA1/MAN2A2"	14
"REACTOME_RND1_GTPASE_CYCLE"	"REACTOME_RND1_GTPASE_CYCLE"	"REACTOME_RND1_GTPASE_CYCLE"	"19/2302"	"42/10646"	0.000533280180814158	0.0611042845194408	0.0585572006594725	"ALDH3A2/TFRC/RASAL2/FAM135A/ANKRD26/CPD/KIF14/FLOT2/EPSTI1/RRAS2/GRB7/EPHA2/PKP4/RBMX/VANGL2/FAM83B/STIP1/VANGL1/LEMD3"	19
"REACTOME_ACTIVATION_OF_BH3_ONLY_PROTEINS"	"REACTOME_ACTIVATION_OF_BH3_ONLY_PROTEINS"	"REACTOME_ACTIVATION_OF_BH3_ONLY_PROTEINS"	"15/2302"	"30/10646"	0.000553813697582593	0.0611042845194408	0.0585572006594725	"BAD/TP63/TP73/PPP1R13B/E2F1/MAPK8/TFDP2/PPP3CC/YWHAH/TP53/BCL2L11/YWHAZ/YWHAB/SFN/PPP3R1"	15
