"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"REACTOME_RHO_GTPASE_CYCLE"	"REACTOME_RHO_GTPASE_CYCLE"	"REACTOME_RHO_GTPASE_CYCLE"	"255/4181"	"450/10646"	1.96887453845186e-14	2.4866885420647e-11	2.07042701464569e-11	"ALS2/ARHGAP33/BAIAP2L1/ARHGAP44/PLEKHG6/RHOBTB2/NISCH/ANLN/RALBP1/DEF6/VIM/FAM13B/ARHGAP31/DEPDC1B/CUL3/TRIO/DSG2/ARHGAP6/VAMP3/ARHGEF5/CYFIP2/ELMO2/MTMR1/SPEN/CDC42/NCK2/ARHGAP10/ATP6AP1/ACTN1/ALDH3A2/TFRC/STK10/FERMT2/PICALM/LMAN1/RASAL2/ACTB/PLD1/RAB7A/MCAM/ARHGEF1/CAPZB/OPHN1/FAM135A/DOCK9/NSFL1C/GOLGA3/TXNL1/HNRNPC/AAAS/HSP90AB1/DSP/SYDE2/MYO9B/SH3BP1/SAMM50/DAAM1/EMD/ARMCX3/ARHGEF7/PARD6A/CCP110/TMEM87A/RHOV/ARHGEF18/SYDE1/SLC1A5/WDR91/CAV1/CHN2/WASL/YKT6/DOCK8/RAPGEF1/DNMBP/ARHGAP21/ACBD5/SH3PXD2A/GIT1/C1QBP/CPD/TNFAIP1/ARHGDIB/UHRF1BP1L/RASGRF2/DBN1/ECT2/RTKN/STAM2/SPTBN1/CCDC88A/WIPF1/TMEM59/RHOU/ARHGEF2/DOCK7/ABCD3/KIF14/STBD1/TJP2/GNA13/PLEKHG1/ARAP3/OCRL/WIPF3/PKN1/TUBA1B/PREX1/PARD6B/TRIP10/MCF2L/KTN1/PLEKHG3/FGD3/CDC42EP1/RAC2/NDUFA5/PLD2/STARD8/DOCK6/PAK4/ARHGEF16/AKAP12/ARHGEF9/RHPN2/FLOT2/ARHGEF11/WASF3/SRRM1/SWAP70/RRAS2/ARHGAP32/TAOK3/SEMA4F/CKAP4/RAC1/TEX2/ABI1/HINT2/ARHGEF39/LRRC1/ARHGAP20/PAK6/FNBP1L/ARHGAP29/DBT/ABI2/TMOD3/FAM13A/PDE5A/FGD4/GIT2/DIAPH3/IQGAP1/ARHGAP17/CLTC/ARHGDIA/GRB7/VAV1/EPHA2/TOR1AIP1/CDC42BPA/LBR/PKP4/PIK3R1/TIAM2/DOCK11/RBMX/DOCK5/ARHGAP39/ADD3/PAK1/CDC42EP2/MPP7/DOCK1/DDX4/FARP1/MSI2/OBSCN/SH3RF1/RHOC/RNF20/WHAMM/TIAM1/FMNL2/UBXN11/NCK1/RHPN1/WASF2/CDC42SE2/PKN3/VANGL2/CDC42EP3/ARHGEF3/PGRMC2/PLXNB1/DLC1/VCP/ARHGAP12/ARHGEF40/COPS2/FRS2/TPM4/WDR81/FAM83B/ARL13B/RAC3/WIPF2/PLEKHG5/MTX1/VANGL1/LEMD3/RALGAPA1/KCTD13/ARHGAP1/BASP1/FAM91A1/ANKLE2/RHOG/GRB2/CDC42EP4/PAK2/ARHGAP45/SHMT2/CEP97/SPATA13/ACTG1/FMNL1/HGS/BCAP31/ARAP1/BCR/FNBP1/NHS/POTEE/NOXA1/PLEKHG4/MYO6/ARHGEF12/SRGAP1/SRC/SPTAN1/DDRGK1/WWP2/ITSN2/DDX39B/CDC42BPB/FAM169A/ITSN1/ARHGAP19/ARFGAP3/CCDC187/SRGAP2/CYFIP1/ARHGAP23"	255
"REACTOME_RAC1_GTPASE_CYCLE"	"REACTOME_RAC1_GTPASE_CYCLE"	"REACTOME_RAC1_GTPASE_CYCLE"	"110/4181"	"184/10646"	1.15757834482723e-08	7.31010724758393e-06	6.08642508674947e-06	"ALS2/ARHGAP33/BAIAP2L1/ARHGAP44/PLEKHG6/NISCH/RALBP1/DEF6/FAM13B/ARHGAP31/DEPDC1B/TRIO/VAMP3/ARHGEF5/CYFIP2/CDC42/ARHGAP10/TFRC/FERMT2/PLD1/RAB7A/MCAM/OPHN1/DOCK9/SYDE2/MYO9B/SH3BP1/EMD/ARHGEF7/PARD6A/ARHGEF18/SLC1A5/CAV1/CHN2/WASL/YKT6/DOCK8/ARHGAP21/GIT1/ARHGDIB/RASGRF2/ECT2/WIPF1/DOCK7/GNA13/PLEKHG1/ARAP3/WIPF3/PKN1/PREX1/MCF2L/KTN1/PLEKHG3/CDC42EP1/PLD2/DOCK6/PAK4/ARHGEF11/WASF3/SWAP70/ARHGAP32/TAOK3/RAC1/ABI1/ARHGEF39/ARHGAP20/PAK6/ARHGAP29/ABI2/FAM13A/GIT2/DIAPH3/IQGAP1/ARHGAP17/ARHGDIA/VAV1/EPHA2/CDC42BPA/LBR/PIK3R1/TIAM2/DOCK11/DOCK5/ARHGAP39/PAK1/MPP7/DOCK1/FARP1/TIAM1/WASF2/DLC1/ARHGAP12/WIPF2/VANGL1/LEMD3/ARHGAP1/CDC42EP4/PAK2/ARHGAP45/SPATA13/FMNL1/ARAP1/BCR/NHS/NOXA1/PLEKHG4/SRGAP1/SRGAP2/CYFIP1/ARHGAP23"	110
"REACTOME_CDC42_GTPASE_CYCLE"	"REACTOME_CDC42_GTPASE_CYCLE"	"REACTOME_CDC42_GTPASE_CYCLE"	"95/4181"	"155/10646"	2.02538567759632e-08	8.52687370268049e-06	7.09950979620603e-06	"ARHGAP33/ARHGAP44/RALBP1/DEF6/FAM13B/ARHGAP31/DEPDC1B/TRIO/VAMP3/ARHGEF5/CDC42/ARHGAP10/TFRC/PLD1/RAB7A/OPHN1/DOCK9/MYO9B/DAAM1/ARHGEF7/PARD6A/SYDE1/WDR91/CAV1/WASL/YKT6/DOCK8/DNMBP/ARHGAP21/SH3PXD2A/GIT1/ARHGDIB/RASGRF2/ECT2/WIPF1/DOCK7/GNA13/PLEKHG1/ARAP3/WIPF3/PREX1/MCF2L/KTN1/PLEKHG3/FGD3/CDC42EP1/STARD8/DOCK6/PAK4/ARHGEF16/ARHGEF9/ARHGEF11/ARHGAP32/ARHGAP20/PAK6/FNBP1L/ARHGAP29/FGD4/GIT2/DIAPH3/IQGAP1/ARHGAP17/ARHGDIA/CDC42BPA/LBR/PIK3R1/DOCK11/ARHGAP39/PAK1/CDC42EP2/FARP1/TIAM1/FMNL2/CDC42SE2/CDC42EP3/DLC1/WDR81/WIPF2/VANGL1/ARHGAP1/CDC42EP4/PAK2/ARHGAP45/SPATA13/FMNL1/ARAP1/BCR/FNBP1/PLEKHG4/ARHGEF12/SRGAP1/CDC42BPB/ITSN1/ARFGAP3/SRGAP2"	95
"REACTOME_UNFOLDED_PROTEIN_RESPONSE_UPR"	"REACTOME_UNFOLDED_PROTEIN_RESPONSE_UPR"	"REACTOME_UNFOLDED_PROTEIN_RESPONSE_UPR"	"62/4181"	"92/10646"	4.04716115056572e-08	1.27789113329113e-05	1.06397736563557e-05	"NFYA/MBTPS2/EXTL3/CUL7/HSPA5/HERPUD1/PDIA5/NFYC/PPP2R5B/WIPI1/ASNS/ACADVL/MYDGF/EXOSC7/EXOSC5/DIS3/KHSRP/KDELR3/XBP1/DNAJC3/FKBP14/GOSR2/WFS1/ZBTB17/SERP1/NFYB/SSR1/EIF2S2/ATF4/DNAJB9/EIF2S3/EDEM1/TLN1/SEC31A/PARN/MBTPS1/HDGF/PDIA6/HYOU1/CEBPG/CREB3L1/EXTL1/ATP6V0D1/SHC1/LMNA/EXTL2/ATF3/TPP1/HSP90B1/EIF2AK3/CEBPB/DCP2/YIF1A/DDIT3/ERN1/CALR/CREB3L2/SRPRA/TSPYL2/GFPT1/PLA2G4B/SULT1A3"	62
"REACTOME_METABOLISM_OF_CARBOHYDRATES"	"REACTOME_METABOLISM_OF_CARBOHYDRATES"	"REACTOME_METABOLISM_OF_CARBOHYDRATES"	"158/4181"	"293/10646"	1.88765483366741e-07	4.76821610984387e-05	3.97003616596577e-05	"SLC25A13/ST3GAL1/IDS/MAN2B2/XYLT2/DERA/NUP160/PHKA2/TPR/HEXB/GYG2/NDC1/GPC1/ST3GAL6/PFKP/PKM/HYAL2/NUP133/NDST1/PRKACA/HMMR/ENO1/NUP37/GPC4/PGM1/AKR1B1/SLC9A1/XYLB/AAAS/NUP188/PYGL/PCK2/PYGB/PRPS2/PGK1/NUP93/HAS3/XYLT1/PPP2CB/GYS1/GPI/PPP2R1A/GALK1/SLC25A11/NUP88/ALDOC/MANBA/ST3GAL4/NUP98/GAPDH/TPI1/DSE/UST/EPM2A/ARSB/GNPDA1/NUP155/PFKFB4/HYAL1/GBE1/CSPG5/SLC25A12/SDC1/GALE/SLC2A1/B4GALT2/AKR1A1/B4GALT6/B4GALT4/PFKFB2/CHPF/SDC4/SLC35B3/NUP153/GOT2/HS3ST3B1/ST3GAL3/NUP214/IDUA/SLC35D2/CHSY1/STAB2/HS6ST1/SLC37A4/PPP2R1B/KHK/GLCE/PAPSS1/NUP58/GALNS/G6PC3/PFKL/PGD/HSPG2/PRKACB/MDH2/PRPS1/TKFC/B3GAT3/ALDOA/UBC/EXT2/HS2ST1/HS3ST3A1/NUP205/SLC26A2/HK1/SEC13/ST3GAL2/SLC35B2/ACAN/B4GALT5/B4GALT3/ADPGK/HK2/SLC37A1/SDC3/AGL/GLB1L/TKT/HGSNAT/PGM2L1/CHST14/PGM2/DCXR/UGP2/GUSB/GLB1/UBB/B3GNT2/FUT3/RBKS/CHST11/PGAM1/BPGM/FUT10/HPSE2/B4GAT1/FUT1/CHST2/B3GALT6/TALDO1/B3GNT3/SGSH/CHST15/EXT1/SLC25A10/PGP/HS6ST3/AGRN/POM121/FUT4/FUT11/SHPK/RPE/CHSY3/CALM1/POM121C"	158
"REACTOME_IRE1ALPHA_ACTIVATES_CHAPERONES"	"REACTOME_IRE1ALPHA_ACTIVATES_CHAPERONES"	"REACTOME_IRE1ALPHA_ACTIVATES_CHAPERONES"	"37/4181"	"50/10646"	6.24378710794805e-07	0.000115730885646487	9.63580070515822e-05	"EXTL3/CUL7/HSPA5/PDIA5/PPP2R5B/WIPI1/ACADVL/MYDGF/KDELR3/XBP1/DNAJC3/FKBP14/GOSR2/WFS1/ZBTB17/SERP1/SSR1/DNAJB9/EDEM1/TLN1/SEC31A/HDGF/PDIA6/HYOU1/EXTL1/ATP6V0D1/SHC1/LMNA/EXTL2/TPP1/YIF1A/ERN1/SRPRA/TSPYL2/GFPT1/PLA2G4B/SULT1A3"	37
"REACTOME_RHOQ_GTPASE_CYCLE"	"REACTOME_RHOQ_GTPASE_CYCLE"	"REACTOME_RHOQ_GTPASE_CYCLE"	"42/4181"	"59/10646"	6.41422169062083e-07	0.000115730885646487	9.63580070515822e-05	"ARHGAP33/DEPDC1B/VAMP3/CDC42/TFRC/RAB7A/OPHN1/ARHGEF7/SYDE1/SLC1A5/CAV1/WASL/ARHGAP21/GIT1/PREX1/TRIP10/PLEKHG3/CDC42EP1/PAK4/ARHGEF9/ARHGAP32/GIT2/DIAPH3/IQGAP1/ARHGAP17/CDC42BPA/PAK1/CDC42EP2/MPP7/OBSCN/CDC42EP3/DLC1/ARL13B/VANGL1/ARHGAP1/CDC42EP4/PAK2/FNBP1/WWP2/CDC42BPB/ITSN1/SRGAP2"	42
"REACTOME_CIRCADIAN_CLOCK"	"REACTOME_CIRCADIAN_CLOCK"	"REACTOME_CIRCADIAN_CLOCK"	"47/4181"	"70/10646"	2.07515637771264e-06	0.000327615313131382	0.00027277384491249	"CREBBP/FBXL3/ARNTL2/CUL1/RORA/SREBF1/MEF2C/NCOA1/CREM/EP300/HIF1A/DBP/NAMPT/SERPINE1/RAI1/CPT1A/SKP1/NR3C1/ATF2/MEF2D/CRY2/BHLHE41/MED1/NR1D1/HELZ2/PER2/BHLHE40/CLOCK/TGS1/NCOA2/CRTC3/SIK1/CARM1/UBC/NOCT/CRTC2/KLF15/NFIL3/UBB/NPAS2/PER1/NRIP1/PPP1CC/PPARA/NCOA6/PPP1CB/CSNK1E"	47
"REACTOME_RHOG_GTPASE_CYCLE"	"REACTOME_RHOG_GTPASE_CYCLE"	"REACTOME_RHOG_GTPASE_CYCLE"	"49/4181"	"74/10646"	2.34602683260338e-06	0.000329225765508674	0.000274114714125237	"DEPDC1B/TRIO/DSG2/VAMP3/ARHGEF5/ELMO2/CDC42/TFRC/LMAN1/PLD1/RAB7A/MCAM/OPHN1/EMD/CAV1/YKT6/ARHGAP21/ARHGDIB/STBD1/PREX1/MCF2L/KTN1/PLEKHG3/CDC42EP1/NDUFA5/PAK4/ARHGEF16/ARHGAP32/DIAPH3/ARHGDIA/VAV1/EPHA2/LBR/PIK3R1/DOCK5/ARHGAP39/MPP7/DOCK1/PGRMC2/VANGL1/LEMD3/ARHGAP1/ANKLE2/RHOG/PAK2/SHMT2/ITSN1/ARFGAP3/CYFIP1"	49
"REACTOME_RAC2_GTPASE_CYCLE"	"REACTOME_RAC2_GTPASE_CYCLE"	"REACTOME_RAC2_GTPASE_CYCLE"	"56/4181"	"88/10646"	3.0481089178285e-06	0.000384976156321739	0.000320532716727439	"BAIAP2L1/DEF6/DEPDC1B/TRIO/DSG2/VAMP3/CDC42/TFRC/LMAN1/RAB7A/MCAM/OPHN1/SAMM50/EMD/ARMCX3/SYDE1/CAV1/ARHGAP21/GIT1/STBD1/PREX1/CDC42EP1/RAC2/PLD2/PAK4/SWAP70/ARHGAP32/TAOK3/ABI1/ABI2/GIT2/DIAPH3/IQGAP1/ARHGAP17/ARHGDIA/VAV1/EPHA2/LBR/PIK3R1/ARHGAP39/PAK1/MPP7/DOCK1/TIAM1/WASF2/PGRMC2/MTX1/VANGL1/LEMD3/ARHGAP1/ANKLE2/CDC42EP4/PAK2/BCR/NHS/CYFIP1"	56
